,Date,User,Tweet,Like,Location,Reply,Retweeet,Classification
760,2022-10-19 13:05:11+00:00,Loukeell,"Pour trouver un job il suffit de traverser la rue. On peut connaître le salaire svp car ça ne doit pas être au SMIC. Merci la France des copains.
#Castex 
#RATP https://t.co/c6gcLo7l1F",0,Bassin d’Arcachon,0,0,negatif
761,2022-10-19 13:04:50+00:00,Covidologie1,"@26enColere Cette capacité de la #Republique #Francaise à recaser les hauts fonctionnaires yc ceux qui ont failli comme #Castex. Et surtout, cette #indecence à bombarber #PDG de ce qui est quand même une entreprise (#RATP), un type qui n'a jamais travaillé et n'y connait rien !#Macronie",1,Partout !,0,0,negatif
762,2022-10-19 13:04:01+00:00,lindependant,"Valérie Pécresse ""heureuse"" de voir #JeanCastex  nommé à la tête de la #RATP https://t.co/SqE8T6MNHz via @lindependant",0,Pyrénées-Orientales et Aude,2,0,negatif
763,2022-10-19 12:59:50+00:00,Next_Alert,"❌ En raison d'un train en panne, le trafic est interrompu entre les stations Mairie des Lilas et Belleville. La reprise est estimée vers 15h30. #Ligne11 #RATP RT @Ligne11_RATP",0,"Paris, France",0,0,negatif
764,2022-10-19 12:59:29+00:00,flydeck60,"@rastarocket16 #Castex ...""Le Poinçonneur de Matignon"" ‼️😁 #RATP
https://t.co/TETuUvSwr3 https://t.co/FUxiaieMqi",3,"Vendée, Pays de la Loire",0,0,neutre
765,2022-10-19 12:59:28+00:00,Ligne11_RATP,"❌ En raison d'un train en panne, le trafic est interrompu entre les stations Mairie des Lilas et Belleville. La reprise est estimée vers 15h30. #Ligne11 #RATP",1,,1,1,negatif
766,2022-10-19 12:55:46+00:00,TGHORFI,"Nomination surprise de Jean Castex à la tête de la #RATP 
je comprends mieux la photo fruitée sur les réseaux sociaux de J. Castex assis seul dans le métro parisien
#Communicants 
https://t.co/ecojH10q9A via @lemondefr",0,,0,0,positif
767,2022-10-19 12:49:34+00:00,biing_c,"- Qu'est-ce qui vous fait dire que vous pouvez devenir PDG de #RATP ?
- J'ai déjà pris le métro. 
- Monsieur #castex, vous avez le poste !",21,La Rochelle (chocolatinie),2,5,negatif
768,2022-10-19 12:48:14+00:00,lebobo2reTours,Dire que toutes les photos publiées par le CM de Jean Castex avaient pour seul objectif de faire passer la pilule de sa nomination auprès de l'opinion publique...  #RATP,2,"En Région
",1,0,negatif
769,2022-10-19 12:45:36+00:00,NMobilites,"📢 @RATPgroup : @JeanCASTEX  pressenti pour le poste de PDG de la #RATP à la suite d’un avis favorable de la Haute autorité de la transparence de la vie publique.

▶ https://t.co/yhmyH0Tu5e 
#transports #mobilités https://t.co/I12HeIDoBC",2,Paris,0,1,positif
770,2022-10-19 12:44:18+00:00,Ligne9_RATP,"[#Culture] Du 21 octobre au 20 novembre, l'exposition ""Tintin, l'aventure immersive"" s’installe à @AtelierLumieres. Une exposition unique, pour toute la famille ! Retrouvez toutes les informations sur cet événement #RATPpartenaire 👉 https://t.co/9n7AGI4eYc #RATP https://t.co/sVk1MPhF5f",8,,0,3,positif
771,2022-10-19 12:41:35+00:00,Next_Alert,"⚠️En répercussion d'un train en panne à la station Rambuteau, le trafic reprend progressivement sur l’ensemble de la #Ligne11 #RATP RT @Ligne11_RATP",0,"Paris, France",0,0,positif
772,2022-10-19 12:41:34+00:00,Next_Alert,✅ L'incident lié au train à un train en panne à la station Saint Sébastien Froissart  est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne8 #RATP RT @Ligne8_RATP,0,"Paris, France",0,0,positif
773,2022-10-19 12:41:22+00:00,Ligne11_RATP,"⚠️En répercussion d'un train en panne à la station Rambuteau, le trafic reprend progressivement sur l’ensemble de la #Ligne11 #RATP",2,,1,0,positif
774,2022-10-19 12:40:28+00:00,Ligne8_RATP,✅ L'incident lié au train à un train en panne à la station Saint Sébastien Froissart  est terminé. Le trafic est rétabli sur l'ensemble de la #Ligne8 #RATP,1,,0,0,positif
775,2022-10-19 12:28:40+00:00,Ligne11_RATP,"❌ En raison d'un train en panne à la station Rambuteau , le trafic est interrompu entre Arts et Métiers et Châtelet. La reprise est estimée vers 15h00. #Ligne11 #RATP",0,,1,0,negatif
776,2022-10-19 12:18:18+00:00,Lofabinou,@tcabarrus Faudra dire ça a ceux qui bossent a la #RATP 🤣🤣🤣,0,"Paris, France",0,0,positif
777,2022-10-19 12:17:10+00:00,ladygagastan__,"Quand tu consultes l’application #RATP pour te renseigner sur le trajet que tu dois effectuer, et que tu vois @RERB dans la liste des lignes à emprunter : https://t.co/TS2ybouwOd",0,Chromatica ,0,0,negatif
778,2022-10-19 12:14:59+00:00,alberti_maurice,S’il mène la #RATP aussi bien que le #gouvernementcoupable et le #COVID19  c’est la faillite assurée ! @JeanCASTEX https://t.co/FexrC792ND,0,"Nice, France",0,0,negatif
779,2022-10-19 12:05:09+00:00,Ligne11_RATP,"❌ En raison d'un train en panne à la station Rambuteau , le trafic est interrompu entre Arts et Métiers et Châtelet. La reprise est estimée vers 14h30.#Ligne11 #RATP",1,,1,0,negatif
780,2022-10-19 12:02:44+00:00,pattyhewespower,"Oui , l’ascenseur social fonctionne encore en France !
#castex #ratp https://t.co/HqnWWHck6c",1,,0,0,positif
781,2022-10-19 12:01:49+00:00,Next_Alert,⚠️Rame en panne sur Saint Sébastien Froissart. Le trafic est perturbé sur l'ensemble de la #Ligne8 #RATP RT @Ligne8_RATP,0,"Paris, France",0,0,positif
782,2022-10-19 12:01:38+00:00,Ligne8_RATP,⚠️Rame en panne sur Saint Sébastien Froissart. Le trafic est perturbé sur l'ensemble de la #Ligne8 #RATP,1,,1,0,positif
783,2022-10-19 11:58:24+00:00,Next_Alert,"❌ En raison d'une rame en panne à la station Saint Sébastien Froissart, une rame stationne en direction de Balard  .#Ligne8 #RATP RT @Ligne8_RATP",0,"Paris, France",0,0,negatif
784,2022-10-19 11:58:01+00:00,Ligne8_RATP,"❌ En raison d'une rame en panne à la station Saint Sébastien Froissart, une rame stationne en direction de Balard  .#Ligne8 #RATP",2,,1,0,negatif
785,2022-10-19 11:53:12+00:00,SpinDocFrance,"@p_duval Et pourtant, @EmmanuelMacron nous avait parlé de changements 😲😬☹️...la honte.
Waow, quels changements !
Pauvre France !
@JeanCASTEX 
#RATP",0,France,0,0,positif
786,2022-10-19 11:46:52+00:00,Letoulouzingue,Ce qui attend Jean #Castex à la #RATP c'est surtout un salaire de 50 000€ par mois. https://t.co/EcCBoV7PNl,28,Pays Cathare,1,11,positif
787,2022-10-19 11:45:15+00:00,Theo_CICHY,"En prenant le métro parisien, je me dirige vers un agent de la #RATP pour un problème de ticket et après un certain temps, cette personne, c'est mis à me parler de ses conditions de travail : ""Tout est pourrie, que du vieux matériel, de la mort aux rats partout, ça pue [1/2]",6,France,1,0,negatif
788,2022-10-19 11:43:34+00:00,Next_Alert,"❌ En raison d'un train  en panne à la station Rambuteau , le trafic est interrompu entre Arts et Métiers et Châtelet. La reprise est estimée vers 14h10.#Ligne11 #RATP RT @Ligne11_RATP",0,"Paris, France",0,0,negatif
789,2022-10-19 11:42:48+00:00,Ligne11_RATP,"❌ En raison d'un train  en panne à la station Rambuteau , le trafic est interrompu entre Arts et Métiers et Châtelet. La reprise est estimée vers 14h10.#Ligne11 #RATP",10,,4,2,negatif
790,2022-10-19 11:40:47+00:00,svklvo,Jean #Castex sur le point d'être #nommé à la #tête de la #RATP https://t.co/RBzBFczzIP,0,France,0,0,positif
791,2022-10-19 11:34:40+00:00,jsferjou,"Préparez-vous à devoir accepter d’être sur des lignes non essentielles selon le bon vouloir du brave Monsieur #Castex
#Ratp https://t.co/XtelYKRkAf",13,"Paris, France",2,5,positif
792,2022-10-19 11:33:10+00:00,YanlleYann,pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri pourri #macron #castex #ratp #veran #lemaire https://t.co/MrkiKvkNYA,0,"Paris, France",0,0,neutre
793,2022-10-19 11:31:36+00:00,svklvo,#Nomination #surprise de Jean #Castex à la #tête de la #RATP https://t.co/tvMf6Ymgge,0,France,0,0,positif
794,2022-10-19 11:25:25+00:00,DllErik,"La #RATP continue de faire des annonces pour porter le masque dans le métro alors qu'il n'est plus obligatoire. Heureusement, tout le monde (ou presque) s'en fout !",14,,2,10,negatif
795,2022-10-19 11:23:50+00:00,sudistien,Le nouveau patron de la RATP  #MacronNousPrendPourDesCons  #ratp #Castex #copinage #macronexplications #MacronDestitution #Honte #iledefrance #paris https://t.co/a8d5M58wxg,4,Occitanie,1,2,negatif
796,2022-10-19 11:17:10+00:00,YanlleYann,quelle bande de pourris.. toujours à se serrer les coudes et à se renvoyer l ascenseur … ras le bol de ces connards….  la fin de l abondance qu il disait pas pour eux en tout cas   #macron #JeanCastex #ratp https://t.co/KiLjCpHjME,0,"Paris, France",0,0,negatif
797,2022-10-19 11:15:41+00:00,MyTransitParis,Transport : Jean Castex devrait prendre la tête de la RATP - L'Echo Touristique #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/gqsfSsAnYn,0,"Paris, France",0,0,neutre
798,2022-10-19 11:15:40+00:00,MyTransitParis,OCP poursuit l'électrification de sa flotte de livraison - https://t.co/YL3bHChfmE #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/2NWhli2ngp,0,"Paris, France",0,0,neutre
799,2022-10-19 11:15:39+00:00,MyTransitParis,Ile-de-France. Le transport ferroviaire moins impacté que les bus par le manque de conducteurs - La Lettre du Cheminot #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/e2e7LzP0yD,0,"Paris, France",0,0,positif
800,2022-10-19 11:07:23+00:00,Whereeisbriaan,"Si M.Castex veut venir nous parler en itw,  d’accessibilité des transports parisiens sur  @Whereeisbriaan je suis partant ! #Castex #ratp",0,"Rouen, France",0,0,negatif
801,2022-10-19 11:03:20+00:00,MikeH94400,"@franceinfo @JeanCASTEX va foutre le bordel à la RATP, c’est un Macroniste.
#cnews #bfmtv 💩 #nupes #ratp",2,Vitry Sur Seine,0,0,positif
802,2022-10-19 11:01:01+00:00,Cristollien,#Castex #RATP Il y avait donc un message dans cette photo ? https://t.co/LxiKfMRTAU,0,"Paris ,France créteil France",0,0,negatif
803,2022-10-19 10:56:28+00:00,Esprit1101,"#France #Castex #RATP  Le ""Nouveau Monde"" de #Macron , c'est une oligarchie de technocrates hors-sol qui, à peine leur poste ministériel terminé, sont recasés avec un salaire grassouillet. 
🔽 Nouvelle illustration le 19.10.2022 https://t.co/ZlqETf9fyK",6,,2,4,negatif
804,2022-10-19 10:55:09+00:00,Chpasmoichelui,"#JeanCastex bientot à la tête de la #RATP , ça va donner mdr.",0,Jupiter,0,0,positif
805,2022-10-19 10:52:34+00:00,Vanyyff,"@ClientsRATP bonjour,
Cette répartition des navettes dans le temps mérite une optimisation #RATP https://t.co/S1wFWjvpfL",0,,1,0,negatif
806,2022-10-19 10:52:11+00:00,PandaSpreading,"Jean Castex a renoncé à sa voiture/chauffeur d'ancien 1er ministre, il prend le métro comme tout le monde, et collectionne les anciens numéros de la Vie du Rail, ce qui me le rend définitivement sympathique #RATP (et il était peinard à la cour des comptes donc ne demandait rien)",0,,0,0,negatif
807,2022-10-19 10:44:44+00:00,Alphamax14,"/
Vous en avez siglés  :

""I love #SNCF and #RATP/I adore #CGT #SUD""   ?

Non ?  même pas chez @AnasseKazib  ? ou @Portes_Thomas ? @ALeaument ? @Clem_Autain ?
@francoisedegois ? ahbenzut !

Même pas is je verse un chèque pour la cause #palestinienne ?

Hébin... tt fout'l camp.

/ https://t.co/NaA8uMmvX2 https://t.co/mT9xpDOn8y",0,France,0,0,neutre
808,2022-10-19 10:44:00+00:00,SeoFred34,"Plutôt que de traverser la rue pour trouver un boulot payé au SMIC, essayez plutôt de traverser la voie ferrée : c'est plus risqué, mais vachement mieux payé #Castex #RATP #RepubliqueBananière https://t.co/DpM9uL2MBq",1,Montpellier,0,1,negatif
809,2022-10-19 10:30:01+00:00,echotouristique,"Passionné de ferroviaire, il voulait la tête de la SNCF 🚄 
Jean #Castex s’apprête finalement à coiffer le groupe #RATP 🚇
Plus d'informations 👉 https://t.co/pOS0nJ9eq5",1,,0,0,negatif
810,2022-10-19 10:27:47+00:00,jyguerin,"La #RATP, repaire de futur ou d'ex Premier ministre #Castex #ElisabethBorne 
https://t.co/r7pW6umxN7",0,"Paris, France",0,0,neutre
811,2022-10-19 10:19:19+00:00,zabou_dchou,"Avant il suffisait de traverser la rue pour trouver un emploi, aujourd'hui il suffit de s'asseoir dans un transport en commun. Moi je dis ""croyez en vos rêves ""😂😅
Ce fou rire ce midi😂! Excellente chronique @Willy_Rovelli , comme toujours😀👍❤️
#ONPA #FranceBleu #Castex #RATP",2,Chez Willy ,1,0,negatif
812,2022-10-19 10:14:53+00:00,RTLFrance,🚇 L'ancien Premier ministre Jean Castex pourrait bien devenir patron de la #RATP 🔴🎙️💬 Explications de @nanotousch dans #RTLMidi 👈 https://t.co/eONc93LIMa,5,France,1,7,neutre
813,2022-10-19 10:12:10+00:00,Covidologie1,"@JNibias Bidon : 1. #Castex ne prend pas le métro, il garde un chauffeur (au moins 6 mois, sans parler de ses éventuelles nouvelles fonctions) 2. Il ne peut pas sortir sans +sieurs officiers de sécurité autour de lui. Vu ce qu'il a fait, ce n'est pas très étonnant. #Neuromarketing #RATP",1,Partout !,0,1,negatif
814,2022-10-19 10:11:04+00:00,Fucknews_France,"Pour avoir posté une photo grotesque de lui assis dans le #métro, jugée de nature à se moquer du peuple, #Castex est condamné à prendre la direction de la #RATP pour une durée indéterminée

L'article sur https://t.co/geGcnUozNB

#Greve18Octobre #JeanCastex #Borne #Macron #Budget https://t.co/e5aCoI6JsH",16,France,0,15,negatif
815,2022-10-19 10:10:27+00:00,AssoRVPB,"🚊#Info
L’ancien premier ministre #JeanCastex (aperçu plusieurs fois dans le #métro Parisien ces derniers temps) va être nommé à la tête de la #RATP https://t.co/Dj8PPqVfEq",0,"Nice, Monaco, LCSL, Paris",1,0,neutre
816,2022-10-19 10:07:42+00:00,cycor73,"Fais comme #castex , prend toi en photo dans un avion et devient PDG d' @AirFranceFR ... plus efficace que de traverser la rue pour trouver du boulot...
 #ratp #Castex #Macron https://t.co/4TXEuViCyz",30,,1,12,negatif
817,2022-10-19 10:06:51+00:00,Untweeteurfou,"La grosse caisse a traversé la rue pour trouver du boulot .Merci #Macron 😘
#Castex #RATP #Ratp #traverserlarue #jeancastex #mercimacron #metro https://t.co/28YKDS3ues",2,,0,1,positif
818,2022-10-19 09:59:58+00:00,ybrasart,"@maxime_boudet @JeanCASTEX @EmmanuelMacron @RATPgroup @jmzulesi @CBeaune @ChristopheBechu Le recyclage des brêles ....
C'est pas avec ça que la #RATP se portera mieux, par contre pour #Castex c'est le jackpot.",3,,0,0,negatif
819,2022-10-19 09:57:56+00:00,davidfayon,"#sondage, la #RATP vous fait penser à ...
[M. #Castex va prendre la tête de l'entreprise. Recasé avec Sibeth, Castaner et tous les kékés pas simplement de Forcalquier]",1,Paris & île de France,0,1,negatif
820,2022-10-19 09:57:36+00:00,chriscloitre,"#SDC  les GAULOIS,ES n'en ont RienATaPer (RATP)!
sous la FRANCE6èC Cast va être a priori interpellé, jugé et probablement CONdamné PENALEMENT
donc a priori il ne siégera plus à la #RATP https://t.co/IvKhhQhKdi",1,FRANCE,0,0,negatif
821,2022-10-19 09:57:20+00:00,de_Barbezieux,"@P_Peraldi @micocoulier88 @ALeaument Ah c’est marrant, moi c’est plutôt quand on mentionne le nouveau big boss de la #RATP 🤣",0,Europe,1,0,negatif
822,2022-10-19 09:56:27+00:00,LamilheMimi,République de Coquins République de copains #Macronie #RATP https://t.co/nKA7ZXWFQF,0,Le Grand Hôtel de Balbec,0,0,negatif
823,2022-10-19 09:41:00+00:00,Whereeisbriaan,J’espère qu’on pourra faire des progrès sur l’accessibilité des transports dans Paris Intra Muros ou seulement 14 stations de métro sur 309 sont pleinement adaptées au personnes en situation de handicap. #ratp #castex #paris  https://t.co/K9HcpWrXk1,0,"Rouen, France",0,0,neutre
824,2022-10-19 09:35:18+00:00,Jacques__Gilles,"@JeanCASTEX à la tête de la #RATP, lapsus révélateur de Dominique Seux sur @franceinter ce matin 
""Pour services / pour servir""",0,Idf,0,0,negatif
825,2022-10-19 09:32:45+00:00,uce_iledefrance,"Malgré les JO de #Paris2024 @LaCroix souligne les problématiques d’accessibilité toujours dans l’« angle mort » des politiques publiques e. #IledeFrance ! #SNCF #RATP 
Cc @CBeaune @vpecresse @Anne_Hidalgo @JeanCASTEX @patrick_ollier https://t.co/rrAjTVxfm9",4,,0,1,neutre
826,2022-10-19 09:30:35+00:00,sentinelle06,"Sinon il y a le piste d'ambassadeur des pôles nord et sud... moins enterré et contraignant comme placard.
#RATP https://t.co/VW6atNSAzv",0,,0,0,negatif
827,2022-10-19 09:20:09+00:00,mauricedelorme3,"Il faut arrêter de s'en prendre a cet homme providentiel pour cette entreprise dont il fera , accompagné en cela par les conseils de B Lemaire  et Des caresses du ministre des transports un Fleuron de notre économie #castex #ratp #touspourris https://t.co/xp8IcTyLa3",0,"Bordeaux, France",0,0,negatif
828,2022-10-19 09:19:59+00:00,Ligne13_RATP,"Ça aurait pu être une idée mais la #Ligne13 refuse toute forme de corruption 🙅‍♂‍
(Par contre si tu relances le Arkunir Burger... cc @BurgerKingFR 🍔😏) #RATP https://t.co/qXgcglkVpw",5682,,20,134,negatif
829,2022-10-19 09:16:59+00:00,laurentgallois,"Bonjour @EmmanuelMacron 
J’ai pris et conduit le #métro, le #RER pendant des années, j’en ai auparavant assuré la maintenance 
Cela vous paraît acceptable pour le poste PDG de la #RATP ? https://t.co/d4rjuCLRQ8",86,,13,14,negatif
830,2022-10-19 09:14:43+00:00,hans_carpenter,"Castex arrive à la #RATP.

#Nupes https://t.co/c0msK71vmc",0,,0,0,neutre
831,2022-10-19 09:14:27+00:00,MyTransitParis,RATP : le jeu de bonneteau continue ! #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/89oMalQmOi,0,"Paris, France",0,0,neutre
832,2022-10-19 09:09:46+00:00,Ligne12_RATP,"[Billettique] Nouvelle étape dans la modernisation des titres de transport! Depuis le 13 octobre, 180 stations arrêtent progressivement la vente de carnets de tickets t+ en carton. Découvrez les alternatives simples et pratiques ➡️ https://t.co/8GKZU9hNOQ
#RATP pour @IDFmobilites https://t.co/ww6TudbuBo",0,,0,0,neutre
833,2022-10-19 09:06:22+00:00,Ligne3_RATP,"La #ligne3 est aussi une ligne artistique ! #LeSaviezVous ? Une de ses stations est spécifiquement dédiée au cinéma. 📽️ En effet, une partie cachée de la station Porte des Lilas de la #ligne3bis est aujourd’hui utilisée comme lieu de tournage par de nombreux réalisateurs. #RATP https://t.co/WniBFRu9qT",25,,1,2,negatif
834,2022-10-19 09:06:21+00:00,Ligne3_RATP,"#LeSaviezVous ? En 1910, la #ligne3bis est construite en tant qu’extension de la #ligne3. Elle devient autonome en 1971, reliant Gambetta à Porte des Lilas. Avec 1,3km de longueur et 4 stations, elle est la ligne la plus courte du réseau parisien. 🚇 #RATP https://t.co/JRvtsWi88k",19,,4,4,negatif
835,2022-10-19 09:06:18+00:00,Ligne3_RATP,"Parlons nom de station : #LeSaviezVous ? 🤔 La station Pereire tient son nom de 2 frères, Isaac et Emile, acteurs majeurs dans le développement du monde ferroviaire. Ils sont à l’origine de la 1ère compagnie de chemin de fer dédiée spécifiquement au transport des voyageurs. #RATP https://t.co/muC6EzVsjg",22,,1,2,neutre
836,2022-10-19 09:06:16+00:00,Ligne3_RATP,"#LeSaviezVous ? Station Opéra, le puits dans lequel se croisent les #ligne3, #ligne7 et #ligne8 a été créé dès la construction de la ligne 3 en 1904. Les lignes 7 et 8 ont ouvert plusieurs années plus tard, en 1910 et 1913. #RATP https://t.co/9cY9NMZpSN",30,,2,3,negatif
837,2022-10-19 09:06:14+00:00,Ligne3_RATP,"[Anniversaire 🎂] Il y a aujourd’hui 118 ans, la #ligne3, qui reliait alors les stations Villiers et Père Lachaise, a été mise en service. Pour l’occasion (re)découvrez des anecdotes sur la troisième ligne du métro parisien. ⬇️ #RATP https://t.co/yo7pbSBNpj",146,,5,32,positif
838,2022-10-19 09:04:38+00:00,YvesPDB,#Castex prend la direction de la #RATP !Je l’ai critiqué pour la gestion des vaccins mais je ne peux que me réjouir qu’il assume cette fonction car c’est la première fois qu’un dirigeant de la #RATP est aussi un usager du métro ! Simple mais rassurant !,358,Paris,86,107,negatif
839,2022-10-19 09:03:39+00:00,Isma_9547,"A combien va grimper le prix d’un ticket ? 3,50€ ? #Castex #RATP",0,"Ile-de-France, France",0,0,positif
840,2022-10-19 08:59:03+00:00,Portes_Thomas,"Jean #Castex à la #RATP : stop au recasage, oui au service public ! https://t.co/vNjrnqlwBu",207,"Montreuil, France",0,101,neutre
841,2022-10-19 08:57:46+00:00,Titiart1,"Peut-on voir une relation de cause à effet entre ces 2 images ?

La #Macronie nous prend vraiment pour des lapins de 6 semaines 😅😥
@JeanCASTEX 
#RATP https://t.co/t29jhn5qyO",9,,0,3,negatif
842,2022-10-19 08:57:04+00:00,SoyezFrance,"@Natio_MLaFrance 🤡En fait et au vu de ses résultats mirobolants =&gt; #RATP = Réseau Autonome de Transports Pradéens ...🤫chut, il n'a pas encore tout compris 🤣🤣🤣",2,septimanie occidentale ,0,0,negatif
843,2022-10-19 08:56:10+00:00,MarcelBismuth,"@JeanCASTEX dans #PatronIncognito ...
#RATP https://t.co/2EyracCbaK",0,,0,0,neutre
844,2022-10-19 08:50:36+00:00,Vanyyff,"@RERB Et les horaires en temps réel sur l'application #RATP @ClientsRATP sont aussi en grève 😬
Ça aide !",1,,1,1,negatif
845,2022-10-19 08:49:10+00:00,Julien_Apostat,"@thierrydu12 Si c'est le cas, il va leur prendre la tête à la #RATP 🤣",1,Provence,0,0,negatif
846,2022-10-19 08:48:58+00:00,JToulousain,"Le Gersois Jean Castex coté pour présider la RATP 
#Gers #Occitanie #Transport #Mobilite #RATP
https://t.co/aHsNEkaEvy https://t.co/0emqF0LFJR",0,Toulouse,0,1,positif
847,2022-10-19 08:48:53+00:00,SOLARisis1,"Échanges de bons procédés au sein de la #Macronie ⤵️
#ElisabethBorne remplace #JeanCastex au poste de #1erministre …
#Castex à la tête de la #RATP poste autrefois occupé par #Borne https://t.co/BCKOAGuQLR",0,France,0,0,negatif
848,2022-10-19 08:38:06+00:00,Jean97191705,"@lobs @JeanCASTEX @RATPgroup En macronie, on se fout des compétences ou du mérite. Ce qui compte, c'est d'être dans les petits papiers de Macron.
Bien pire que ""l'ancien monde"" qu'il prétendait ""disrupter"".
#Macronistan #Republiquebananiere #Castex #RATP #LREM",2,,0,1,negatif
849,2022-10-19 08:35:45+00:00,catherinegaste,L’ancien Premier ministre Jean #Castex bientôt à la tête de la #RATP ? https://t.co/4Wnw26xw8p,1,France,0,2,positif
850,2022-10-19 08:30:59+00:00,HubertDeLandon,"@France3Paris Si M. Castex pouvait pousser un peu les choses pour que l'extension de la ligne 1 à l'est devienne vite une réalité, ça serait bien.
#ligne1 #extension #metro #ratp #stif #idfmobilites",1,Petite couronne est parisienne,0,0,negatif
851,2022-10-19 08:27:37+00:00,philber78,"#Castex est attendu comme futur patron de la #RATP. Comment nommer quelqu'un qui a passé toute sa vie en province et en est fier, et donc n'y connaît rien? Comment? Par copinage, bien sûr, car #Macron prend soin de recaser tous les siens. Quant aux franciliens, tant pis pour eux!",20,,4,16,negatif
852,2022-10-19 08:26:44+00:00,teugnol,"#Castex #ratp
Quand t'étais un infiltré https://t.co/KFCHKnfbvm",0,,0,0,negatif
853,2022-10-19 08:24:52+00:00,Ligne14_RATP,"[Portes Ouvertes] Samedi 15 octobre 2022, la gare Thiais – Orly (Pont de Rungis) a accueilli près de 200 visiteurs, dans le cadre de la journée Portes Ouvertes du @GdParisExpress, organisée par la #SociétéduGrandParis et ses partenaires. Un beau succès ! #RATP https://t.co/GpuLTlSnRh",13,,0,1,negatif
854,2022-10-19 08:24:48+00:00,Next_Alert,"[#travaux #ligne13] En raison de travaux, votre ligne est fermée entre les stations Porte de Vanves et Châtillon Montrouge, du 17 au 20 octobre inclus, à partir de minuit. #RATP Plus d'infos 👉 https://t.co/4o5f4WuItT https://t.co/m4lDVkTiRl RT @Ligne13_RATP",0,"Paris, France",0,0,negatif
855,2022-10-19 08:24:48+00:00,Next_Alert,"[#travaux #ligne4] En raison de travaux, la ligne sera fermée entre Porte d'Orléans et Bagneux - Lucie Aubrac, du jeudi 10 au dimanche 13 novembre 2022 inclus. A noter : la ligne sera entièrement fermée le dimanche 13 novembre jusqu'à midi. #RATP Infos 👉…RT Ligne4_RATP",0,"Paris, France",0,0,negatif
856,2022-10-19 08:24:30+00:00,Ligne13_RATP,"[#travaux #ligne13] En raison de travaux, votre ligne est fermée entre les stations Porte de Vanves et Châtillon Montrouge, du 17 au 20 octobre inclus, à partir de minuit. #RATP
Plus d'infos 👉 https://t.co/OeoaeMI4K9 https://t.co/xQpFvCyesG",4,,0,0,negatif
857,2022-10-19 08:23:42+00:00,Ligne4_RATP,"[#travaux #ligne4] En raison de travaux, la ligne sera fermée entre Porte d'Orléans et Bagneux - Lucie Aubrac, du jeudi 10 au dimanche 13 novembre 2022 inclus.
A noter : la ligne sera entièrement fermée le dimanche 13 novembre jusqu'à midi. #RATP
Infos 👉 https://t.co/T6scN01FqE https://t.co/ToSNINuQPe",7,,0,1,negatif
858,2022-10-19 08:20:58+00:00,T3a_RATP,"[Billettique] Nouvelle étape dans la modernisation des titres de transport! Depuis le 13 octobre, 180 stations arrêtent progressivement la vente de carnets de tickets t+ en carton. Découvrez les alternatives simples et pratiques ➡️ https://t.co/7TP5wab1gx
#RATP pour @IDFmobilites https://t.co/GWDg3PGLvd",2,,0,0,neutre
859,2022-10-19 08:20:15+00:00,PhilipPilat66,"@christine_kelly Lui qui se rêvait chef de gare, chauffeur de train, contrôleur à la #SNCF pour train de nuit ‼️
Finalement tête de gondole à la #RATP c'est le tube de l'année ‼️🤔",3,,0,0,positif
860,2022-10-19 08:19:42+00:00,Tanguy_Cornec,"@alainhoupert @Lamas333777 Pour @JeanCASTEX , c’était l’Union europeiste ou la #RATP …",0,Antibes Juan-les-Pins,0,0,positif
861,2022-10-19 08:17:34+00:00,JulienEurope111,"@JulieGarnierFI Votre tweet démontre une chose, que cela vous contrarie que M.Castex soit nommé à la tête de la #RATP !!!
Et si ça vous ennuie, cela me réjouit !",1,,0,0,negatif
862,2022-10-19 08:14:51+00:00,MyTransitParis,"Après la lune de miel, la relation Paris-Rome pourrait se compliquer - Arabnews fr #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/CbYKF91VgN",0,"Paris, France",0,0,neutre
863,2022-10-19 08:14:51+00:00,MyTransitParis,Jean Castex attendu à la tête de la RATP - 20 Minutes #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/YK03BuADos,0,"Paris, France",0,0,neutre
864,2022-10-19 08:14:35+00:00,LaFrancedabord6,"""Il suffit de traverser la rue pour trouver du boulot !""
#Castex #RATP l’indécence https://t.co/EL4zIQrrub",9,,3,7,negatif
865,2022-10-19 08:09:40+00:00,tcabarrus,"@JocelyneMarque Je précise pour mes followers: il n'y a pas de méchanceté dans ma petite phrase. Evidemment que le poste n'était pas libre quand cette photo a été prise, et que la pédégère de la #RATP, #CatherineGuillouard n'avait pas encore décidé de démissionner pour aider ses parents.",3,"La Rochelle, France",0,1,negatif
866,2022-10-19 08:09:24+00:00,sophiemouysset,"Si je m’assois sur le fauteuil, j’ai le job? #Castex #RATP #JePrendsLeMetro 😎 https://t.co/41TgMsmRV6",52,"Cannes, France",7,4,negatif
